symbol,name,price,exchange,exchangeShortName,type
WKEY,WISeKey International Holding AG,2.66,NASDAQ Global Market,NASDAQ,stock
OPEN,Opendoor Technologies Inc.,2.91,NASDAQ Global Select,NASDAQ,stock
RMNI,"Rimini Street, Inc.",3.01,NASDAQ Global Market,NASDAQ,stock
LOOP,"Loop Industries, Inc.",2.85,NASDAQ Global Market,NASDAQ,stock
TLRY,"Tilray Brands, Inc.",1.78,NASDAQ Global Select,NASDAQ,stock
NEXT,NextDecade Corporation,5.36,NASDAQ Capital Market,NASDAQ,stock
WULF,TeraWulf Inc.,2.18,NASDAQ Capital Market,NASDAQ,stock
YOSH,Yoshiharu Global Co.,5.0,NASDAQ Capital Market,NASDAQ,stock
SDA,SunCar Technology Group Inc.,6.57,NASDAQ Capital Market,NASDAQ,stock
IKT,"Inhibikase Therapeutics, Inc.",2.22,NASDAQ Capital Market,NASDAQ,stock
OLPX,"Olaplex Holdings, Inc.",2.07,NASDAQ Global Select,NASDAQ,stock
PPSI,"Pioneer Power Solutions, Inc.",5.11,NASDAQ Capital Market,NASDAQ,stock
TRUE,"TrueCar, Inc.",3.87,NASDAQ Global Select,NASDAQ,stock
WIMI,WiMi Hologram Cloud Inc.,1.27,NASDAQ Global Market,NASDAQ,stock
VFS,VinFast Auto Ltd.,5.26,NASDAQ Global Select,NASDAQ,stock
TIGR,UP Fintech Holding Limited,3.91,NASDAQ Global Select,NASDAQ,stock
WNW,Meiwu Technology Company Limited,1.27,NASDAQ Capital Market,NASDAQ,stock
NVTS,Navitas Semiconductor Corporation,5.98,NASDAQ Global Market,NASDAQ,stock
PLX,"Protalix BioTherapeutics, Inc.",1.42,American Stock Exchange,AMEX,stock
HIVE,HIVE Blockchain Technologies Ltd.,4.08,NASDAQ Capital Market,NASDAQ,stock
PSNY,Polestar Automotive Holding UK PLC,1.56,NASDAQ Global Market,NASDAQ,stock
ARBB,ARB IOT Group Limited,1.9,NASDAQ Capital Market,NASDAQ,stock
SAVAW,"Cassava Sciences, Inc. Warrant",5.9,NASDAQ Global Market,NASDAQ,stock
SPRB,"Spruce Biosciences, Inc.",5.16,NASDAQ Global Select,NASDAQ,stock
NMTC,NeuroOne Medical Technologies Corporation,1.11,NASDAQ Capital Market,NASDAQ,stock
PETS,"PetMed Express, Inc.",5.13,NASDAQ Global Select,NASDAQ,stock
OMGA,"Omega Therapeutics, Inc.",3.61,NASDAQ Global Select,NASDAQ,stock
PGY,Pagaya Technologies Ltd.,1.38,NASDAQ Capital Market,NASDAQ,stock
FAMI,"Farmmi, Inc.",1.19,NASDAQ Capital Market,NASDAQ,stock
PALT,"Paltalk, Inc.",4.88,NASDAQ Capital Market,NASDAQ,stock
TSHA,"Taysha Gene Therapies, Inc.",2.52,NASDAQ Global Select,NASDAQ,stock
ALLO,"Allogene Therapeutics, Inc.",4.44,NASDAQ Global Select,NASDAQ,stock
OSUR,"OraSure Technologies, Inc.",6.89,NASDAQ Global Select,NASDAQ,stock
TXMD,"TherapeuticsMD, Inc.",2.26,NASDAQ Global Select,NASDAQ,stock
SXTC,"China SXT Pharmaceuticals, Inc.",2.0,NASDAQ Capital Market,NASDAQ,stock
OMER,Omeros Corporation,4.24,NASDAQ Global Market,NASDAQ,stock
SYPR,"Sypris Solutions, Inc.",1.88,NASDAQ Global Market,NASDAQ,stock
REAL,"The RealReal, Inc.",1.69,NASDAQ Global Select,NASDAQ,stock
NVNO,enVVeno Medical Corporation,5.32,NASDAQ Capital Market,NASDAQ,stock
PRLD,Prelude Therapeutics Incorporated,3.78,NASDAQ Global Select,NASDAQ,stock
ICCM,IceCure Medical Ltd,1.29,NASDAQ Capital Market,NASDAQ,stock
RLGT,"Radiant Logistics, Inc.",5.79,American Stock Exchange,AMEX,stock
CSSEP,"Chicken Soup for the Soul Entertainment, Inc.",1.01,NASDAQ Global Market,NASDAQ,stock
OVID,Ovid Therapeutics Inc.,3.57,NASDAQ Global Select,NASDAQ,stock
MBOT,Microbot Medical Inc.,1.28,NASDAQ Capital Market,NASDAQ,stock
UBX,"Unity Biotechnology, Inc.",1.75,NASDAQ Global Select,NASDAQ,stock
QH,Quhuo Limited,1.3,NASDAQ Global Market,NASDAQ,stock
ONVO,"Organovo Holdings, Inc.",1.0,NASDAQ Capital Market,NASDAQ,stock
PET,Wag! Group Co.,2.1,NASDAQ Global Market,NASDAQ,stock
SCLX,Scilex Holding Company,1.77,NASDAQ Capital Market,NASDAQ,stock
REI,"Ring Energy, Inc.",1.44,American Stock Exchange,AMEX,stock
NG,NovaGold Resources Inc.,2.39,American Stock Exchange,AMEX,stock
PIII,P3 Health Partners Inc.,1.05,NASDAQ Capital Market,NASDAQ,stock
WRAP,"Wrap Technologies, Inc.",3.94,NASDAQ Capital Market,NASDAQ,stock
CTSO,Cytosorbents Corporation,1.0,NASDAQ Capital Market,NASDAQ,stock
PSNL,"Personalis, Inc.",1.23,NASDAQ Global Market,NASDAQ,stock
SOPH,SOPHiA GENETICS SA,4.79,NASDAQ Global Select,NASDAQ,stock
JFIN,Jiayin Group Inc.,5.55,NASDAQ Global Market,NASDAQ,stock
HITI,High Tide Inc.,1.75,NASDAQ Capital Market,NASDAQ,stock
PRSO,Peraso Inc.,1.75,NASDAQ Capital Market,NASDAQ,stock
ZDGE,"Zedge, Inc.",3.54,American Stock Exchange,AMEX,stock
TPST,"Tempest Therapeutics, Inc.",3.65,NASDAQ Capital Market,NASDAQ,stock
PRPL,"Purple Innovation, Inc.",1.34,NASDAQ Global Select,NASDAQ,stock
TNYA,"Tenaya Therapeutics, Inc.",5.3,NASDAQ Global Select,NASDAQ,stock
PSTV,"Plus Therapeutics, Inc.",2.03,NASDAQ Capital Market,NASDAQ,stock
TKNO,"Alpha Teknova, Inc.",3.0,NASDAQ Global Market,NASDAQ,stock
QRTEB,"Qurate Retail, Inc.",5.7,NASDAQ Global Select,NASDAQ,stock
RLMD,"Relmada Therapeutics, Inc.",5.69,NASDAQ Global Select,NASDAQ,stock
AWH,Aspira Women's Health Inc.,4.66,NASDAQ Capital Market,NASDAQ,stock
VOR,Vor Biopharma Inc.,2.0,NASDAQ Global Select,NASDAQ,stock
AMBO,Ambow Education Holding Ltd.,2.56,American Stock Exchange,AMEX,stock
PPTA,Perpetua Resources Corp.,2.9,NASDAQ Capital Market,NASDAQ,stock
STKL,SunOpta Inc.,5.81,NASDAQ Global Select,NASDAQ,stock
STXS,"Stereotaxis, Inc.",3.16,American Stock Exchange,AMEX,stock
ORGO,Organogenesis Holdings Inc.,3.43,NASDAQ Capital Market,NASDAQ,stock
TTOO,"T2 Biosystems, Inc.",5.55,NASDAQ Capital Market,NASDAQ,stock
ATNM,"Actinium Pharmaceuticals, Inc.",6.66,American Stock Exchange,AMEX,stock
PAYS,"PaySign, Inc.",3.08,NASDAQ Capital Market,NASDAQ,stock
PTN,"Palatin Technologies, Inc.",2.98,American Stock Exchange,AMEX,stock
EP,Empire Petroleum Corporation,5.69,American Stock Exchange,AMEX,stock
MTA,Metalla Royalty & Streaming Ltd.,2.51,American Stock Exchange,AMEX,stock
XTKG,X3 Holdings Co Ltd.,1.01,NASDAQ Capital Market,NASDAQ,stock
NRBO,"NeuroBo Pharmaceuticals, Inc.",5.82,NASDAQ Capital Market,NASDAQ,stock
UHG,"United Homes Group, Inc.",6.9,NASDAQ Global Market,NASDAQ,stock
OPTN,"OptiNose, Inc.",1.34,NASDAQ Global Select,NASDAQ,stock
SPWH,"Sportsman's Warehouse Holdings, Inc.",3.84,NASDAQ Global Select,NASDAQ,stock
NTWK,"NetSol Technologies, Inc.",2.935,NASDAQ Capital Market,NASDAQ,stock
SLDP,"Solid Power, Inc.",1.58,NASDAQ Global Select,NASDAQ,stock
YJ,Yunji Inc.,1.06,NASDAQ Global Market,NASDAQ,stock
WRN,Western Copper and Gold Corporation,1.01,American Stock Exchange,AMEX,stock
PMCB,"PharmaCyte Biotech, Inc.",2.06,NASDAQ Capital Market,NASDAQ,stock
OMEX,"Odyssey Marine Exploration, Inc.",4.75,NASDAQ Capital Market,NASDAQ,stock
GLBS,Globus Maritime Limited,2.19,NASDAQ Capital Market,NASDAQ,stock
TGAN,"Transphorm, Inc.",4.88,NASDAQ Capital Market,NASDAQ,stock
SNTG,Sentage Holdings Inc.,2.66,NASDAQ Capital Market,NASDAQ,stock
VTNR,"Vertex Energy, Inc.",1.68,NASDAQ Capital Market,NASDAQ,stock
STIM,"Neuronetics, Inc.",3.195,NASDAQ Global Market,NASDAQ,stock
OM,"Outset Medical, Inc.",3.21,NASDAQ Global Select,NASDAQ,stock
TCRX,"TScan Therapeutics, Inc.",6.95,NASDAQ Global Market,NASDAQ,stock
VIEW,"View, Inc.",1.15,NASDAQ Global Market,NASDAQ,stock
PRCH,"Porch Group, Inc.",2.83,NASDAQ Capital Market,NASDAQ,stock
RPTX,Repare Therapeutics Inc.,6.15,NASDAQ Global Select,NASDAQ,stock
SRTS,"Sensus Healthcare, Inc.",4.67,NASDAQ Capital Market,NASDAQ,stock
SSRM,SSR Mining Inc.,4.51,NASDAQ Global Select,NASDAQ,stock
WGS,GeneDx Holdings Corp.,6.95,NASDAQ Global Market,NASDAQ,stock
BTG,B2Gold Corp.,2.52,American Stock Exchange,AMEX,stock
IZEA,"IZEA Worldwide, Inc.",1.91,NASDAQ Capital Market,NASDAQ,stock
OCUP,"Ocuphire Pharma, Inc.",2.45,NASDAQ Capital Market,NASDAQ,stock
NGM,"NGM Biopharmaceuticals, Inc.",1.92,NASDAQ Global Select,NASDAQ,stock
VNET,"VNET Group, Inc.",1.44,NASDAQ Global Select,NASDAQ,stock
VGAS,"Verde Clean Fuels, Inc.",5.25,NASDAQ Capital Market,NASDAQ,stock
UPLD,"Upland Software, Inc.",4.52,NASDAQ Global Market,NASDAQ,stock
ZVRA,"Zevra Therapeutics, Inc.",6.78,NASDAQ Global Select,NASDAQ,stock
MYO,"Myomo, Inc.",2.87,American Stock Exchange,AMEX,stock
PFMT,Performant Financial Corporation,2.71,NASDAQ Global Select,NASDAQ,stock
CRDL,Cardiol Therapeutics Inc.,1.47,NASDAQ Capital Market,NASDAQ,stock
GP,GreenPower Motor Company Inc.,2.14,NASDAQ Capital Market,NASDAQ,stock
OTLY,Oatly Group AB,1.2,NASDAQ Global Select,NASDAQ,stock
VCIG,VCI Global Limited,1.26,NASDAQ Capital Market,NASDAQ,stock
VERI,"Veritone, Inc.",1.94,NASDAQ Global Market,NASDAQ,stock
QRTEA,"Qurate Retail, Inc.",1.22,NASDAQ Global Select,NASDAQ,stock
NRSN,NeuroSense Therapeutics Ltd.,1.25,NASDAQ Capital Market,NASDAQ,stock
PDSB,PDS Biotechnology Corporation,5.29,NASDAQ Capital Market,NASDAQ,stock
RKLB,"Rocket Lab USA, Inc.",4.64,NASDAQ Capital Market,NASDAQ,stock
BFRG,"Bullfrog AI Holdings, Inc. Common Stock",4.2,NASDAQ,NASDAQ,stock
OXLC,Oxford Lane Capital Corp.,5.05,NASDAQ Global Market,NASDAQ,stock
OCGN,"Ocugen, Inc.",1.06,NASDAQ Capital Market,NASDAQ,stock
XERS,"Xeris Biopharma Holdings, Inc.",3.0,NASDAQ Global Select,NASDAQ,stock
CVM,CEL-SCI Corporation,2.17,American Stock Exchange,AMEX,stock
PRTS,"CarParts.com, Inc.",2.55,NASDAQ Global Select,NASDAQ,stock
STRO,"Sutro Biopharma, Inc.",4.64,NASDAQ Global Market,NASDAQ,stock
SCPH,scPharmaceuticals Inc.,5.58,NASDAQ Global Select,NASDAQ,stock
WKSP,Worksport Ltd.,1.32,NASDAQ Capital Market,NASDAQ,stock
UUUU,Energy Fuels Inc.,6.25,American Stock Exchange,AMEX,stock
BBLG,Bone Biologics Corporation,3.15,NASDAQ Capital Market,NASDAQ,stock
SFWL,Shengfeng Development Limited,1.8,NASDAQ Capital Market,NASDAQ,stock
PWFL,"PowerFleet, Inc.",2.93,NASDAQ Global Market,NASDAQ,stock
TCRT,"Alaunos Therapeutics, Inc.",1.4,NASDAQ Global Select,NASDAQ,stock
NTRB,Nutriband Inc.,2.44,NASDAQ Capital Market,NASDAQ,stock
NXTP,"NextPlay Technologies, Inc.",1.16,NASDAQ Capital Market,NASDAQ,stock
ORLA,Orla Mining Ltd.,3.59,American Stock Exchange,AMEX,stock
CSLR,"Complete Solaria, Inc.",1.2,NASDAQ Global Market,NASDAQ,stock
POL,Polished.com Inc.,1.83,American Stock Exchange,AMEX,stock
SCYX,"SCYNEXIS, Inc.",1.7,NASDAQ Global Market,NASDAQ,stock
PAVM,PAVmed Inc.,1.83,NASDAQ Capital Market,NASDAQ,stock
TYGO,"Tigo Energy, Inc.",1.31,NASDAQ Capital Market,NASDAQ,stock
OPAL,OPAL Fuels Inc.,4.91,NASDAQ Capital Market,NASDAQ,stock
BRFH,"Barfresh Food Group, Inc.",1.05,NASDAQ Capital Market,NASDAQ,stock
SGHT,"Sight Sciences, Inc.",4.22,NASDAQ Global Select,NASDAQ,stock
APT,"Alpha Pro Tech, Ltd.",5.36,American Stock Exchange,AMEX,stock
SLND,"Southland Holdings, Inc.",4.55,American Stock Exchange,NYSE,stock
SEER,"Seer, Inc.",1.57,NASDAQ Global Select,NASDAQ,stock
BRBS,"Blue Ridge Bankshares, Inc.",2.45,American Stock Exchange,AMEX,stock
VNDA,Vanda Pharmaceuticals Inc.,4.34,NASDAQ Global Market,NASDAQ,stock
RDI,"Reading International, Inc.",1.93,NASDAQ Capital Market,NASDAQ,stock
BHAT,Fujian Blue Hat Interactive Entertainment Technology Ltd.,1.02,NASDAQ Capital Market,NASDAQ,stock
VTGN,"VistaGen Therapeutics, Inc.",4.815,NASDAQ Capital Market,NASDAQ,stock
PMVP,"PMV Pharmaceuticals, Inc.",1.69,NASDAQ Global Select,NASDAQ,stock
AXDX,"Accelerate Diagnostics, Inc.",1.14,NASDAQ Capital Market,NASDAQ,stock
ULY,Urgent.ly Inc. Common Stock,1.95,NASDAQ,NASDAQ,stock
SIFY,Sify Technologies Limited,1.25,NASDAQ Capital Market,NASDAQ,stock
TAOP,Taoping Inc.,1.22,NASDAQ Capital Market,NASDAQ,stock
BATL,Battalion Oil Corporation,6.0,American Stock Exchange,AMEX,stock
RENB,Renovaro Biosciences Inc.,2.12,NASDAQ Capital Market,NASDAQ,stock
TDUP,ThredUp Inc.,1.9,NASDAQ Global Select,NASDAQ,stock
SHLT,SHL Telemedicine Ltd.,6.54,NASDAQ Capital Market,NASDAQ,stock
VZLA,Vizsla Silver Corp.,1.11,American Stock Exchange,AMEX,stock
ONCY,Oncolytics Biotech Inc.,1.02,NASDAQ Capital Market,NASDAQ,stock
NNBR,"NN, Inc.",4.75,NASDAQ Global Select,NASDAQ,stock
UNIT,Uniti Group Inc.,5.64,NASDAQ Global Select,NASDAQ,stock
NGD,New Gold Inc.,1.16,American Stock Exchange,AMEX,stock
RVPH,"Reviva Pharmaceuticals Holdings, Inc.",4.25,NASDAQ Capital Market,NASDAQ,stock
REKR,"Rekor Systems, Inc.",2.29,NASDAQ Capital Market,NASDAQ,stock
SPWR,SunPower Corporation,3.43,NASDAQ Global Select,NASDAQ,stock
SVM,Silvercorp Metals Inc.,2.4,American Stock Exchange,AMEX,stock
ATGL,Alpha Technology Group Limited Ordinary Shares,5.71,NASDAQ,NASDAQ,stock
TTSH,"Tile Shop Holdings, Inc.",6.51,NASDAQ Capital Market,NASDAQ,stock
QRHC,Quest Resource Holding Corporation,7.0,NASDAQ Capital Market,NASDAQ,stock
TLS,Telos Corporation,3.66,NASDAQ Global Market,NASDAQ,stock
VINC,"Vincerx Pharma, Inc.",3.07,NASDAQ Capital Market,NASDAQ,stock
STKS,"The ONE Group Hospitality, Inc.",3.72,NASDAQ Capital Market,NASDAQ,stock
SGMO,"Sangamo Therapeutics, Inc.",1.235,NASDAQ Global Select,NASDAQ,stock
SKYX,SKYX Platforms Corp.,1.39,NASDAQ Capital Market,NASDAQ,stock
AMIX,"Autonomix Medical, Inc. Common Stock",3.88,Nasdaq,NASDAQ,stock
OABI,"OmniAb, Inc.",5.51,NASDAQ Global Market,NASDAQ,stock
VVOS,"Vivos Therapeutics, Inc.",4.93,NASDAQ Capital Market,NASDAQ,stock
SKIN,The Beauty Health Company,2.8,NASDAQ Capital Market,NASDAQ,stock
LAB,Standard BioTools Inc.,2.4,NASDAQ Global Select,NASDAQ,stock
GSAT,"Globalstar, Inc.",1.62,American Stock Exchange,AMEX,stock
PSTX,"Poseida Therapeutics, Inc.",3.34,NASDAQ Global Select,NASDAQ,stock
MPU,Mega Matrix Corp.,2.72,American Stock Exchange,NYSE,stock
QSG,QuantaSing Group Ltd,3.53,NASDAQ,NASDAQ,stock
OBIO,"Orchestra BioMed Holdings, Inc.",5.78,NASDAQ Global Market,NASDAQ,stock
WW,"WW International, Inc.",3.485,NASDAQ Global Select,NASDAQ,stock
SOND,Sonder Holdings Inc.,3.69,NASDAQ Global Select,NASDAQ,stock
PXLW,"Pixelworks, Inc.",2.76,NASDAQ Global Market,NASDAQ,stock
PSEC,Prospect Capital Corporation,5.83,NASDAQ Global Select,NASDAQ,stock
SISI,"Shineco, Inc.",1.8,NASDAQ Capital Market,NASDAQ,stock
SLI,Standard Lithium Ltd.,1.21,American Stock Exchange,AMEX,stock
AMPE,"Ampio Pharmaceuticals, Inc.",1.94,American Stock Exchange,AMEX,stock
MOMO,Hello Group Inc.,6.46,NASDAQ Global Select,NASDAQ,stock
RMTI,"Rockwell Medical, Inc.",1.33,NASDAQ Capital Market,NASDAQ,stock
APTO,Aptose Biosciences Inc.,1.84,NASDAQ Capital Market,NASDAQ,stock
CAMP,CalAmp Corp.,3.0,NASDAQ Global Select,NASDAQ,stock
DNN,Denison Mines Corp.,1.85,American Stock Exchange,AMEX,stock
IREN,Iris Energy Limited,6.64,NASDAQ Global Select,NASDAQ,stock
WOOF,"Petco Health and Wellness Company, Inc.",2.57,NASDAQ Global Select,NASDAQ,stock
SUGP,SU Group Holdings Limited Ordinary Shares,3.67,Nasdaq,NASDAQ,stock
TOI,"The Oncology Institute, Inc.",1.84,NASDAQ Capital Market,NASDAQ,stock
EMX,EMX Royalty Corporation,1.5,American Stock Exchange,AMEX,stock
QURE,uniQure N.V.,6.26,NASDAQ Global Select,NASDAQ,stock
RAIL,"FreightCar America, Inc.",3.045,NASDAQ Global Select,NASDAQ,stock
NFGC,New Found Gold Corp.,3.23,American Stock Exchange,AMEX,stock
RDFN,Redfin Corporation,6.69,NASDAQ Global Select,NASDAQ,stock
LIQT,"LiqTech International, Inc.",3.2,NASDAQ Capital Market,NASDAQ,stock
OPRT,Oportun Financial Corporation,3.7,NASDAQ Global Select,NASDAQ,stock
NN,NextNav Inc.,4.09,NASDAQ Capital Market,NASDAQ,stock
OGI,OrganiGram Holdings Inc.,2.01,NASDAQ Global Select,NASDAQ,stock
POET,POET Technologies Inc.,1.39,NASDAQ Capital Market,NASDAQ,stock
SVRA,Savara Inc.,4.8,NASDAQ Global Select,NASDAQ,stock
NCMI,"National CineMedia, Inc.",4.08,NASDAQ Global Select,NASDAQ,stock
WVE,Wave Life Sciences Ltd.,3.99,NASDAQ Global Market,NASDAQ,stock
RGTI,"Rigetti Computing, Inc.",1.52,NASDAQ Capital Market,NASDAQ,stock
SFIX,"Stitch Fix, Inc.",3.29,NASDAQ Global Select,NASDAQ,stock
POWW,"AMMO, Inc.",2.37,NASDAQ Capital Market,NASDAQ,stock
RBBN,Ribbon Communications Inc.,3.14,NASDAQ Global Select,NASDAQ,stock
OXSQ,Oxford Square Capital Corp.,3.07,NASDAQ Global Market,NASDAQ,stock
TOP,TOP Financial Group Limited,2.82,NASDAQ Capital Market,NASDAQ,stock
WYY,WidePoint Corporation,2.81,American Stock Exchange,AMEX,stock
WAFU,Wah Fu Education Group Limited,2.08,NASDAQ Capital Market,NASDAQ,stock
PRTH,"Priority Technology Holdings, Inc.",3.15,NASDAQ Capital Market,NASDAQ,stock
OB,Outbrain Inc.,4.18,NASDAQ Global Select,NASDAQ,stock
QIPT,Quipt Home Medical Corp.,4.51,NASDAQ Capital Market,NASDAQ,stock
SPRO,"Spero Therapeutics, Inc.",1.51,NASDAQ Global Select,NASDAQ,stock
WATT,Energous Corporation,2.18,NASDAQ Capital Market,NASDAQ,stock
SNES,"SenesTech, Inc.",1.15,NASDAQ Capital Market,NASDAQ,stock
ROMA,Roma Green Finance Limited Ordinary Shares,1.53,Nasdaq,NASDAQ,stock
NDLS,Noodles & Company,2.57,NASDAQ Global Select,NASDAQ,stock
NAUT,"Nautilus Biotechnology, Inc.",2.77,NASDAQ Global Select,NASDAQ,stock
TSBX,Turnstone Biologics Corp.,2.44,NASDAQ Global Market,NASDAQ,stock
PYXS,"Pyxis Oncology, Inc.",4.51,NASDAQ Global Select,NASDAQ,stock
SGMT,Sagimet Biosciences Inc.,6.74,NASDAQ Global Market,NASDAQ,stock
PCSA,"Processa Pharmaceuticals, Inc.",2.27,NASDAQ Capital Market,NASDAQ,stock
SIDU,"Sidus Space, Inc.",3.97,NASDAQ Capital Market,NASDAQ,stock
UUU,"Universal Security Instruments, Inc.",1.56,American Stock Exchange,AMEX,stock
TRVI,"Trevi Therapeutics, Inc.",2.65,NASDAQ Global Market,NASDAQ,stock
UNCY,"Unicycive Therapeutics, Inc.",1.64,NASDAQ Capital Market,NASDAQ,stock
OSS,"One Stop Systems, Inc.",2.79,NASDAQ Capital Market,NASDAQ,stock
GTEC,Greenland Technologies Holding Corporation,3.59,NASDAQ Capital Market,NASDAQ,stock
UONEK,"Urban One, Inc.",3.02,NASDAQ Capital Market,NASDAQ,stock
SILV,SilverCrest Metals Inc.,5.14,American Stock Exchange,AMEX,stock
VIGL,"Vigil Neuroscience, Inc.",3.02,NASDAQ Global Select,NASDAQ,stock
VUZI,Vuzix Corporation,1.56,NASDAQ Capital Market,NASDAQ,stock
YTRA,"Yatra Online, Inc.",1.61,NASDAQ Capital Market,NASDAQ,stock
UAVS,"AgEagle Aerial Systems, Inc.",1.28,American Stock Exchange,AMEX,stock
TMC,TMC the metals company Inc.,1.23,NASDAQ Global Select,NASDAQ,stock
FNCH,"Finch Therapeutics Group, Inc.",2.48,NASDAQ Global Select,NASDAQ,stock
PT,Pintec Technology Holdings Limited,1.17,NASDAQ Global Market,NASDAQ,stock
NISN,"Nisun International Enterprise Development Group Co., Ltd",4.58,NASDAQ Capital Market,NASDAQ,stock
ELVA,Electrovaya Inc.,4.08,NASDAQ Capital Market,NASDAQ,stock
BCTX,BriaCell Therapeutics Corp.,3.57,NASDAQ Capital Market,NASDAQ,stock
IPDN,"Professional Diversity Network, Inc.",2.1,NASDAQ Capital Market,NASDAQ,stock
IDAI,T Stamp Inc.,1.355,NASDAQ Capital Market,NASDAQ,stock
DOMA,Doma Holdings Inc.,4.05,New York Stock Exchange,NYSE,stock
RCRT,"Recruiter.com Group, Inc.",1.935,NASDAQ Capital Market,NASDAQ,stock
CETX,"Cemtrex, Inc.",3.02,NASDAQ Capital Market,NASDAQ,stock
SLE,"Super League Enterprise, Inc.",2.24,NASDAQ Capital Market,NASDAQ,stock
BCTXW,BriaCell Therapeutics Corp.,1.58,NASDAQ Capital Market,NASDAQ,stock
ICAD,"iCAD, Inc.",1.38,NASDAQ Capital Market,NASDAQ,stock
PIXY,"ShiftPixy, Inc.",4.05,NASDAQ Capital Market,NASDAQ,stock
LXEH,"Lixiang Education Holding Co., Ltd.",4.67,NASDAQ Global Market,NASDAQ,stock
NTIP,"Network-1 Technologies, Inc.",2.16,American Stock Exchange,AMEX,stock
VRAR,"The Glimpse Group, Inc.",1.39,NASDAQ Capital Market,NASDAQ,stock
DOGZ,Dogness (International) Corporation,4.13,NASDAQ Global Market,NASDAQ,stock
PSHG,Performance Shipping Inc.,1.885,NASDAQ Capital Market,NASDAQ,stock
VRME,"VerifyMe, Inc.",1.222,NASDAQ Capital Market,NASDAQ,stock
PRE,Prenetics Global Limited,5.04,NASDAQ Global Market,NASDAQ,stock
MDXH,MDxHealth SA,3.51,NASDAQ Capital Market,NASDAQ,stock
SNCE,"Science 37 Holdings, Inc.",5.7,NASDAQ Global Market,NASDAQ,stock
CPTN,"Cepton, Inc.",2.645,NASDAQ Capital Market,NASDAQ,stock
CIK,"Credit Suisse Asset Management Income Fund, Inc.",3.01,New York Stock Exchange,NYSE,stock
NXTC,"NextCure, Inc.",1.64,NASDAQ Global Select,NASDAQ,stock
FSI,"Flexible Solutions International, Inc.",1.88,American Stock Exchange,AMEX,stock
ABVC,"ABVC BioPharma, Inc.",1.19,NASDAQ Capital Market,NASDAQ,stock
AQB,"AquaBounty Technologies, Inc.",2.31,NASDAQ Capital Market,NASDAQ,stock
SELF,"Global Self Storage, Inc.",4.32,NASDAQ Capital Market,NASDAQ,stock
DGHI,Digihost Technology Inc.,1.79,NASDAQ Capital Market,NASDAQ,stock
LTRN,Lantern Pharma Inc.,3.9,NASDAQ Capital Market,NASDAQ,stock
OCCI,"OFS Credit Company, Inc.",6.72,NASDAQ Capital Market,NASDAQ,stock
GIFI,"Gulf Island Fabrication, Inc.",4.49,NASDAQ Global Select,NASDAQ,stock
AONC,"American Oncology Network, Inc.",6.13,NASDAQ Capital Market,NASDAQ,stock
GROW,"U.S. Global Investors, Inc.",2.65,NASDAQ Capital Market,NASDAQ,stock
OESX,"Orion Energy Systems, Inc.",1.0,NASDAQ Capital Market,NASDAQ,stock
IMTE,Integrated Media Technology Limited,2.72,NASDAQ Capital Market,NASDAQ,stock
PODC,"Courtside Group, Inc. Common Stock",1.91,NASDAQ,NASDAQ,stock
PAVS,Paranovus Entertainment Technology Ltd.,2.31,NASDAQ Capital Market,NASDAQ,stock
SYBX,"Synlogic, Inc.",1.97,NASDAQ Global Market,NASDAQ,stock
EFSH,1847 Holdings LLC,3.0456,American Stock Exchange,AMEX,stock
AEYE,"AudioEye, Inc.",5.64,NASDAQ Capital Market,NASDAQ,stock
EVTV,"Envirotech Vehicles, Inc.",2.35,NASDAQ Capital Market,NASDAQ,stock
ELDN,"Eledon Pharmaceuticals, Inc.",1.85,NASDAQ Capital Market,NASDAQ,stock
INDO,Indonesia Energy Corporation Limited,2.51,American Stock Exchange,AMEX,stock
BEAT,"HeartBeam, Inc.",1.59,NASDAQ Capital Market,NASDAQ,stock
TCBP,TC Biopharm (Holdings) Plc,1.0899,NASDAQ Capital Market,NASDAQ,stock
CYTH,"Cyclo Therapeutics, Inc.",1.68,NASDAQ Capital Market,NASDAQ,stock
CPAC,Cementos Pacasmayo S.A.A.,5.4336,New York Stock Exchange,NYSE,stock
ICLK,iClick Interactive Asia Group Limited,3.91,NASDAQ Global Market,NASDAQ,stock
PMEC,Primech Holdings Ltd. Ordinary Shares,2.04,NASDAQ,NASDAQ,stock
SSSS,SuRo Capital Corp.,4.35,NASDAQ Global Select,NASDAQ,stock
DMAC,DiaMedica Therapeutics Inc.,2.9,NASDAQ Capital Market,NASDAQ,stock
KMDA,Kamada Ltd.,6.01,NASDAQ Global Select,NASDAQ,stock
TURB,"Turbo Energy, S.A. American Depositary Shares",1.13,NASDAQ,NASDAQ,stock
ARBE,Arbe Robotics Ltd.,1.79,NASDAQ Capital Market,NASDAQ,stock
VNCE,Vince Holding Corp.,3.01,New York Stock Exchange,NYSE,stock
MMLP,Martin Midstream Partners L.P.,2.45,NASDAQ Global Select,NASDAQ,stock
BTCY,"Biotricity, Inc.",1.22,NASDAQ Capital Market,NASDAQ,stock
HNRA,HNR Acquisition Corp,1.8632,American Stock Exchange,AMEX,stock
CNF,CNFinance Holdings Limited,2.0,New York Stock Exchange,NYSE,stock
BEDU,Bright Scholar Education Holdings Limited,1.91,New York Stock Exchange,NYSE,stock
BACK,"IMAC Holdings, Inc.",1.59,NASDAQ Capital Market,NASDAQ,stock
